Voltage,ROAMES_Conductor_Id,ROAMES_Span_Id,ROAMES_Bay_Id,Last_Capture_Timestamp,name,altitudeMode,WKT
6.6kV,74095348,35506425,7498876,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095348,absolute,"LINESTRING Z (115.51381808058004 -28.541990245567657 293.274303775479, 115.51377676094171 -28.542021857997184 292.993146925884, 115.51373544127885 -28.542053470413165 292.772318665491, 115.51369412159146 -28.5420850828155 292.611790972974, 115.51365280187952 -28.54211669520421 292.511543478662, 115.51361148214305 -28.542148307579176 292.471563461956, 115.51357016238204 -28.542179919940605 292.491845849715, 115.51352884259651 -28.54221153228838 292.57239321561, 115.51348752278643 -28.54224314462244 292.713215780452, 115.51344620295184 -28.542274756942938 292.91433141349, 115.51340488309268 -28.542306369249815 293.175765634677)"
6.6kV,74095354,35506429,7541012,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095354,absolute,"LINESTRING Z (115.51616682260716 -28.53964605635676 282.760584568365, 115.51616669698555 -28.539662033584584 282.656800639227, 115.51616657136383 -28.53967801081237 282.577504162074, 115.51616644574196 -28.53969398804011 282.522680009239, 115.51616632011992 -28.539709965267726 282.492317721725, 115.51616619449773 -28.539725942495405 282.48641150721, 115.51616606887536 -28.539741919723042 282.504960238946, 115.5161659432529 -28.53975789695064 282.547967455539, 115.51616581763025 -28.539773874178106 282.615441361628, 115.51616569200745 -28.539789851405626 282.707394829448, 115.51616556638449 -28.539805828633103 282.823845401286)"
6.6kV,74095355,35506429,7541012,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095355,absolute,"LINESTRING Z (115.51618992473061 -28.53964600402445 282.574175117475, 115.51618942118036 -28.53966215420907 282.528143698976, 115.51618891762983 -28.53967830439364 282.502914628051, 115.51618841407904 -28.53969445457826 282.498484499945, 115.51618791052798 -28.53971060476275 282.514852716797, 115.51618740697666 -28.53972675494718 282.552021487556, 115.51618690342505 -28.539742905131575 282.609995828285, 115.5161863998732 -28.539759055315926 282.688783562833, 115.51618589632103 -28.53977520550032 282.788395323895, 115.51618539276862 -28.53979135568458 282.908844554441, 115.51618488921595 -28.539807505868794 283.050147509537)"
6.6kV,74095356,35506429,7541012,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095356,absolute,"LINESTRING Z (115.51617834290727 -28.539646030247276 282.839266821924, 115.5161779868303 -28.539662090069534 282.722926361968, 115.51617763075313 -28.539678149891845 282.638547117618, 115.51617727467574 -28.539694209714106 282.586101970398, 115.51617691859812 -28.53971026953633 282.565574065068, 115.51617656252026 -28.53972632935842 282.576956804204, 115.51617620644218 -28.539742389180557 282.620253846083, 115.5161758503639 -28.539758449002655 282.695479105854, 115.51617549428538 -28.53977450882471 282.802656760013, 115.51617513820663 -28.539790568646726 282.94182125417, 115.51617478212766 -28.539806628468618 283.113017314124)"
6.6kV,74095383,35506440,7487466,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095383,absolute,"LINESTRING Z (115.51613182586213 -28.5414222408748 288.304629114982, 115.51609496015388 -28.541422515964268 288.341410741959, 115.51605809444594 -28.541422791043715 288.398311734347, 115.51602122873827 -28.541423066113154 288.475333861675, 115.5159843630309 -28.541423341172564 288.572479519202, 115.5159474973238 -28.541423616221962 288.689751727996, 115.51591063161696 -28.541423891261335 288.827154135029, 115.51587376591044 -28.54142416629068 288.984691013286, 115.51583690020419 -28.54142444131001 289.162367261903, 115.51580003449826 -28.541424716319316 289.360188406315, 115.51576316879257 -28.541424991318607 289.578160598432)"
6.6kV,74095384,35506440,7487466,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095384,absolute,"LINESTRING Z (115.51613168654978 -28.541412840962046 288.567692476245, 115.51609482795196 -28.541413270085833 288.517658150464, 115.51605796935429 -28.54141369919969 288.507783635385, 115.51602111075682 -28.54141412830354 288.538067707036, 115.51598425215953 -28.541414557397356 288.608514119202, 115.51594739356239 -28.541414986481158 288.719131603881, 115.51591053496546 -28.541415415554848 288.869933872373, 115.51587367636867 -28.541415844618594 289.060939616975, 115.5158368177721 -28.541416273672333 289.292172513301, 115.51579995917567 -28.541416702716056 289.563661223216, 115.51576310057945 -28.54141713174975 289.875439398388)"
6.6kV,74095385,35506440,7487466,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095385,absolute,"LINESTRING Z (115.51613156388686 -28.5414045641895 288.332692388513, 115.51609470600802 -28.54140492447283 288.320235119658, 115.51605784812938 -28.541405284746148 288.339665050009, 115.51602099025096 -28.541405645009444 288.390983698175, 115.5159841323728 -28.541406005262733 288.47419507513, 115.51594727449482 -28.541406365505996 288.589305684527, 115.51591041661709 -28.54140672573924 288.736324523203, 115.51587355873957 -28.54140708596247 288.91526308189, 115.51583670086231 -28.54140744617576 289.126135346103, 115.51579984298525 -28.541407806378952 289.368957797242, 115.51576298510842 -28.541408166572136 289.643749413876)"
6.6kV,74095472,35506477,7498787,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095472,absolute,"LINESTRING Z (115.51420492795138 -28.541691604068472 291.259387118552, 115.51424147836272 -28.54166445335679 290.868688969498, 115.51427802875546 -28.541637302634467 290.529045305853, 115.51431457912958 -28.541610151901597 290.240415844675, 115.51435112948505 -28.541583001157985 290.002766353485, 115.51438767982195 -28.541555850403732 289.816068646213, 115.51442423014021 -28.541528699638828 289.680300579848, 115.51446078043985 -28.541501548863376 289.595446051816, 115.51449733072089 -28.541474398077185 289.56149499807, 115.51453388098332 -28.541447247280356 289.578443391893, 115.5145704312271 -28.541420096472876 289.646293243425)"
6.6kV,74095473,35506477,7498787,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095473,absolute,"LINESTRING Z (115.5141998429907 -28.541685383800612 290.99059358845, 115.51423690114717 -28.541658867994908 290.801496793475, 115.51427395928518 -28.5416323521783 290.653865106077, 115.51431101740482 -28.54160583635077 290.547686888746, 115.51434807550605 -28.541579320512344 290.482953771663, 115.51438513358887 -28.541552804663006 290.459660652046, 115.51442219165327 -28.54152628880267 290.477805693745, 115.5144592496993 -28.54149977293152 290.537390327098, 115.51449630772692 -28.54147325704946 290.638419249042, 115.5145333657361 -28.54144674115649 290.780900423486, 115.51457042372692 -28.54142022525262 290.964845081937)"
6.6kV,74095474,35506477,7498787,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095474,absolute,"LINESTRING Z (115.51421046728882 -28.541698380256925 290.938477351575, 115.51424649484193 -28.54167056979191 290.528643661457, 115.51428252237623 -28.541642759316428 290.155953218337, 115.51431854989168 -28.541614948830652 289.820382734023, 115.51435457738833 -28.541587138334506 289.521911239825, 115.51439060486615 -28.541559327827983 289.260520085245, 115.51442663232513 -28.54153151731109 289.036192936815, 115.51446265976529 -28.541503706783818 288.848915777074, 115.51449868718662 -28.541475896246073 288.69867690369, 115.51453471458912 -28.54144808569804 288.585466928734, 115.51457074197279 -28.541420275139636 288.509278778087)"
6.6kV,74095528,35506497,7498885,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095528,absolute,"LINESTRING Z (115.51262376724867 -28.542891883813382 289.101569755643, 115.51265989875739 -28.542864104947594 288.914708115617, 115.51269603024727 -28.542836326071267 288.782351092277, 115.51273216171826 -28.542808547184517 288.704480813835, 115.51276829317042 -28.542780768287326 288.681086765692, 115.5128044246037 -28.542752989379697 288.712165789015, 115.51284055601816 -28.542725210461654 288.797722080317, 115.51287668741372 -28.542697431533156 288.937767192017, 115.51291281879045 -28.54266965259423 289.132320034005, 115.51294895014831 -28.54264187364488 289.381406876191, 115.51298508148733 -28.542614094685085 289.685061352058)"
6.6kV,74095529,35506497,7498885,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095529,absolute,"LINESTRING Z (115.51262957338457 -28.54289776870353 289.374307960948, 115.51266574516576 -28.542870037912365 289.206250361575, 115.5127019169281 -28.54284230711065 289.0850570876, 115.5127380886716 -28.54281457629858 289.010716035675, 115.51277426039628 -28.542786845475955 288.983219781496, 115.5128104321021 -28.542759114642976 289.002565579063, 115.51284660378907 -28.54273138379945 289.068755360406, 115.5128827754572 -28.542703652945548 289.181795735775, 115.51291894710648 -28.5426759220812 289.341697994304, 115.51295511873693 -28.54264819120631 289.548478105136, 115.51299129034852 -28.542620460321054 289.802156719018)"
6.6kV,74095530,35506497,7498885,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095530,absolute,"LINESTRING Z (115.51263617517087 -28.542904466657166 289.218403238072, 115.51267229554485 -28.542876690211273 289.045648542183, 115.51270841589995 -28.542848913754955 288.91876266951, 115.51274453623623 -28.542821137288296 288.837733479208, 115.51278065655367 -28.54279336081112 288.802553218146, 115.51281677685225 -28.54276558432352 288.813218520165, 115.51285289713198 -28.542737807825485 288.869730405755, 115.51288901739284 -28.54271003131703 288.972094282153, 115.5129251376349 -28.54268225479814 289.120319943861, 115.51296125785807 -28.54265447826883 289.314421573582, 115.5129973780624 -28.542626701729088 289.554417743579)"
6.6kV,74095552,35506507,7498742,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095552,absolute,"LINESTRING Z (115.51614479847017 -28.541188598864704 288.799758991104, 115.5161442497372 -28.541211115924437 288.67746815263, 115.51614370100373 -28.541233632984195 288.595070179731, 115.5161431522698 -28.541256150043864 288.552544055712, 115.51614260353541 -28.54127866710336 288.549878933721, 115.51614205480058 -28.54130118416286 288.587074133984, 115.51614150606528 -28.541323701222286 288.664139143629, 115.51614095732953 -28.54134621828154 288.781093619109, 115.51614040859329 -28.54136873534079 288.93796739121, 115.5161398598566 -28.54139125239997 289.134800472666, 115.51613931111943 -28.54141376945896 289.371643068363)"
6.6kV,74095553,35506507,7498742,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095553,absolute,"LINESTRING Z (115.51613488611493 -28.541188561948033 289.02785411757, 115.51613440908187 -28.541211064812188 288.784310999102, 115.51613393204842 -28.54123356767626 288.604239546247, 115.5161334550145 -28.54125607054026 288.487523973553, 115.51613297798018 -28.541278573404167 288.43408923323, 115.51613250094542 -28.541301076267995 288.443900966886, 115.51613202391023 -28.54132357913175 288.516965483438, 115.5161315468746 -28.54134608199551 288.65332976317, 115.51613106983855 -28.541368584859097 288.853081487939, 115.51613059280207 -28.541391087722598 289.116349097556, 115.51613011576515 -28.541413590586032 289.44330187237)"
6.6kV,74095554,35506507,7498742,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095554,absolute,"LINESTRING Z (115.51612665739965 -28.541188531266748 288.866001431534, 115.51612598268754 -28.541211014467038 288.644115261349, 115.5161253079749 -28.54123349766725 288.483809713524, 115.51612463326175 -28.541255980867362 288.384987497858, 115.51612395854809 -28.541278464067304 288.347588638678, 115.51612328383392 -28.541300947267242 288.371590438439, 115.51612260911925 -28.541323430467102 288.457007463947, 115.51612193440404 -28.54134591366687 288.603891555201, 115.51612125968832 -28.541368396866563 288.812331856855, 115.51612058497209 -28.541390880066164 289.082454872322, 115.51611991025536 -28.541413363265676 289.414424540545)"
6.6kV,74095596,35506528,11821202,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095596,absolute,"LINESTRING Z (115.51186928180267 -28.543473156891242 289.612505892203, 115.51190255846609 -28.543447537190367 289.255671287901, 115.51193583511355 -28.54342191748054 288.944562109799, 115.51196911174493 -28.54339629776195 288.679143710452, 115.51200238836033 -28.543370678034428 288.459386530882, 115.51203566495968 -28.54334505829815 288.285266097287, 115.51206894154303 -28.543319438552906 288.156763018313, 115.51210221811036 -28.54329381879892 288.073862982897, 115.51213549466168 -28.54326819903599 288.036556758671, 115.51216877119697 -28.543242579264287 288.044840190935, 115.51220204771626 -28.54321695948374 288.098714202193)"
6.6kV,74095597,35506528,11821202,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095597,absolute,"LINESTRING Z (115.51187530589432 -28.543478904119738 289.980360375002, 115.51190858475336 -28.543453164763193 289.631339231924, 115.51194186359628 -28.543427425397685 289.335393542299, 115.51197514242308 -28.543401686023422 289.092479063557, 115.51200842123383 -28.543375946640296 288.902559481057, 115.51204170002843 -28.543350207248313 288.765606402664, 115.51207497880698 -28.54332446784749 288.681599354498, 115.5121082575694 -28.543298728437787 288.650525777877, 115.51214153631572 -28.54327298901924 288.672381027439, 115.51217481504595 -28.543247249591836 288.747168370447, 115.5122080937601 -28.54322151015557 288.874898987279)"
6.6kV,74095598,35506528,11821202,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095598,absolute,"LINESTRING Z (115.51188167944464 -28.54348498485274 289.872035281048, 115.51191498015957 -28.543459356821415 289.475831315661, 115.51194828085846 -28.543433728781324 289.130256790662, 115.5119815815413 -28.543408100732268 288.835264639381, 115.51201488220812 -28.543382472674352 288.590814684382, 115.51204818285892 -28.54335684460757 288.396873631991, 115.51208148349367 -28.54333121653193 288.253415067762, 115.51211478411238 -28.543305588447513 288.160419452879, 115.51214808471505 -28.54327996035414 288.117874121496, 115.5121813853017 -28.5432543322519 288.12577327901, 115.51221468587231 -28.54322870414081 288.184118001273)"
6.6kV,74095668,35506557,7498722,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095668,absolute,"LINESTRING Z (115.51615549135977 -28.54080503520828 288.247942541221, 115.51615446513449 -28.540843377234264 287.809344138669, 115.51615343890779 -28.540881719259925 287.480998066335, 115.51615241267966 -28.540920061285348 287.262685149379, 115.51615138645015 -28.54095840331061 287.154259661375, 115.51615036021923 -28.540996745335534 287.155649227043, 115.5161493339869 -28.541035087360303 287.266854773934, 115.51614830775317 -28.54107342938474 287.487950533052, 115.51614728151804 -28.541111771409025 287.819084088399, 115.51614625528148 -28.541150113432966 288.260476475495, 115.51614522904356 -28.541188455456762 288.812422328917)"
6.6kV,74095669,35506557,7498722,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095669,absolute,"LINESTRING Z (115.51614551436734 -28.54080550199154 288.603892527414, 115.51614446685466 -28.540843775914844 288.154060437477, 115.51614341934054 -28.5408820498378 287.813472228399, 115.51614237182501 -28.540920323760513 287.58190402314, 115.51614132430808 -28.540958597683066 287.459203606199, 115.51614027678973 -28.54099687160529 287.445290323563, 115.51613922926994 -28.541035145527275 287.540155029689, 115.51613818174876 -28.541073419449095 287.743860081489, 115.51613713422616 -28.541111693370585 288.056539379324, 115.51613608670215 -28.541149967291826 288.478398455018, 115.5161350391767 -28.541188241212907 289.009714606959)"
6.6kV,74095670,35506557,7498722,Sep 17 2021  1:26AM,ROAMES Conductor Id: 74095670,absolute,"LINESTRING Z (115.51613629114263 -28.54080593319311 288.221719429401, 115.5161352850163 -28.540844146180742 287.904669859164, 115.51613427888856 -28.54088235916804 287.673381991847, 115.51613327275948 -28.54092057215511 287.527761405416, 115.51613226662899 -28.540958785141914 287.467748651045, 115.5161312604971 -28.540996998128577 287.49331922885, 115.51613025436384 -28.5410352111149 287.60448357788, 115.51612924822922 -28.541073424100993 287.801287080388, 115.5161282420932 -28.541111637086924 288.08381008035, 115.5161272359558 -28.541149850072532 288.452167916268, 115.51612622981702 -28.54118806305789 288.90651096826)"
